"Project","MethodIndex","Method","Count","Tests"
"jcodec","103","org.jcodec.common.IntArrayList.fill(int,int,int)","4","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB16x16CABAC [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testBiDirectSpatialCAVLC [],org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCAVLC [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCAVLC3 []"
"jcodec","104","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02NoRoundInt(int[],int,int[],int,int,int,int,int,int)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","105","org.jcodec.codecs.h264.decode.Intra16x16PredictionBuilder.predictWithMode(int,int[][],boolean,boolean,byte[],byte[],byte[],int,byte[])","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","106","org.jcodec.codecs.h264.decode.FrameReader.readFrame(List<ByteBuffer>)","4","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x16CABAC [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","107","org.jcodec.codecs.h264.encode.MBDeblocker.deblockBorder(int[],int,byte[],int,byte[],int,int[][],int[][],boolean)","4","org.jcodec.codecs.h264.H264EncoderTest.testRandomImage [],org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","108","org.jcodec.containers.mp4.boxes.NodeBox.findAllPath(Box,Class<T>,String[])","4","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.movtool.MetadataEditorTest.testKeyedWriteSlow []"
"jcodec","109","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma00Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","110","org.jcodec.codecs.h264.encode.MBEncoderI16x16.writeAC(CAVLC,int,int,BitWriter,int,int,int[][],int,MBType,MBType,int[])","4","org.jcodec.codecs.h264.H264EncoderTest.testRandomImage [],org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","111","org.jcodec.scale.RgbToYuv420j.transform(Picture,Picture)","4","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","112","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma10(byte[],int,byte[],int,int,int,int,int,int)","4","org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","113","org.jcodec.common.model.Picture.getPlaneWidth(int)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x4CABAC [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame []"
"jcodec","114","org.jcodec.scale.Yuv420pToRgb.transform(Picture,Picture)","4","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.scale.ResamplerTest.randomLanczosTest [],org.jcodec.scale.ResamplerTest.randomBicubicTest []"
"jcodec","115","org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictVertical(int[][],int,boolean,byte[],byte[])","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","116","org.jcodec.codecs.h264.decode.CoeffTransformer.idct8x8(int[])","4","org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.ScalingListTest.testScalingList [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict1 [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict3 []"
"jcodec","117","org.jcodec.codecs.h264.decode.MBlockSkipDecoder.decodeSkip(MBlock,Frame[][],Picture,SliceType)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","118","org.jcodec.codecs.common.biari.MDecoder.decodeBin(int)","4","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCABAC2 [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCABAC1 [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCABAC5 [],org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCABAC3 []"
"jcodec","119","org.jcodec.codecs.h264.decode.CoeffTransformer.reorderDC4x4(int[])","4","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage [],org.jcodec.codecs.h264.MacroblockInterDecodingTest.testMBlockCAVLC2 [],org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCAVLC []"
"jcodec","120","org.jcodec.containers.mp4.demuxer.MP4DemuxerTrack.getNextFrame(ByteBuffer)","4","org.jcodec.containers.mp4.demuxer.MP4DemuxerTest.testAudioTrack [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","121","org.jcodec.common.dct.SimpleIDCT10Bit.idctCol(int[],int)","4","org.jcodec.codecs.prores.ProresEncoderTest.testWholeThing [],org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames10Bit [],org.jcodec.codecs.mpeg12.SparseIDCTTest.testSparseIDCT []"
"jcodec","122","org.jcodec.common.model.Picture.getPlaneData(int)","4","org.jcodec.codecs.h264.MacroblockI16x16DecodingTest.testMBlockCABAC3 [],org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames10Bit [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict1 [],org.jcodec.codecs.h264.MacroblockInterDecodingTest.testMBlockCABAC1 []"
"jcodec","123","org.jcodec.codecs.h264.decode.SliceReader.read16x16AC(boolean,boolean,int,int,int[],int,int,int,int)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","124","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02UnsafeNoRound(byte[],int,int,int[],int,int,int,int,int,int)","4","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","125","org.jcodec.codecs.h264.decode.SliceReader.readPredictionI4x4Block(boolean,boolean,MBType,MBType,int,int,int)","4","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","126","org.jcodec.codecs.h264.encode.MBEncoderI16x16.chroma(Picture,int,int,BitWriter,int,Picture)","4","org.jcodec.codecs.h264.H264EncoderTest.testRandomImage [],org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","127","org.jcodec.codecs.h264.decode.SliceReader.readResidualLuma(MBlock,boolean,boolean,int,int)","4","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","128","org.jcodec.containers.mp4.demuxer.MP4DemuxerTrackMeta.fromTrack(AbstractMP4DemuxerTrack)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","129","org.jcodec.common.io.BitReader.read1Bit()","4","org.jcodec.codecs.h264.MacroblockINxNDecodingTest.testMBlockCAVLC1 [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x16CAVLC [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict2 []"
"jcodec","130","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.collectChromaPredictors(DecoderState,Picture,int)","4","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB4x4CABAC []"
"jcodec","131","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01(byte[],int,byte[],int,int,int,int,int,int)","4","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","132","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02(byte[],int,byte[],int,int,int,int,int,int)","4","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","133","org.jcodec.codecs.h264.io.model.MBType.isIntra()","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.ScalingListTest.testScalingList [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict4 []"
"jcodec","134","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20NoRound(byte[],int,int[],int,int,int,int,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","135","org.jcodec.common.IntArrayList.add(int)","3","org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB16x16CABAC [],org.jcodec.codecs.h264.Intra16x16PredictionBuilderTest.testHorizontal [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockShit []"
"jcodec","136","org.jcodec.codecs.h264.decode.PredictionMerger.mergePrediction(SliceHeader,int,int,PartPred,int,byte[],byte[],int,int,int,int,byte[],Frame[][],int)","3","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","137","org.jcodec.codecs.h264.decode.SliceReader.readChromaAC(boolean,boolean,int,int,MBType,int[],int,int,int)","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","138","org.jcodec.codecs.h264.decode.BlockInterpolator.getChroma00(byte[],int,int,byte[],int,int,int,int,int,int)","3","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","139","org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictHorizontal(int[][],int,boolean,byte[],byte[])","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockShit []"
"jcodec","140","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma01Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","141","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveVect(MvList,int,int,int,int)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","142","org.jcodec.codecs.h264.decode.CoeffTransformer.quantizeDC4x4(int[],int)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","143","org.jcodec.codecs.prores.ProresDecoder.readACCoeffs(BitReader,int[],int[],int,int[],int,int)","3","org.jcodec.codecs.prores.ProresEncoderTest.testWholeThing10Bit [],org.jcodec.codecs.prores.ProresDecoderTest.testFullSize2Frames [],org.jcodec.codecs.prores.ProresDecoderTest.testHalfSize2Frames []"
"jcodec","144","org.jcodec.codecs.h264.H264Utils.gotoNALUnitWithArray(ByteBuffer)","3","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","145","org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter16x8(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,int,MvList,PartPred,PartPred,int)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","146","org.jcodec.common.io.BitReader.readNBit(int)","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.mpeg4.MPEG4DecoderTest.testForemanPFrame [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","147","org.jcodec.codecs.h264.encode.MBEncoderP16x16.chroma(Picture,int[],int[],int,int,BitWriter,int)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","148","org.jcodec.common.model.Picture.fill(int)","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","149","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","150","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeExtendBorder(byte[],int,int,int,int,byte[],int,int)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","151","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma20(byte[],int,byte[],int,int,int,int,int,int)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","152","org.jcodec.codecs.h264.decode.SliceReader.readInter16x8(PartPred,PartPred,MBlock)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","153","org.jcodec.codecs.h264.io.write.CAVLCWriter.writeUE(BitWriter,int)","3","org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","154","org.jcodec.codecs.h264.decode.CAVLCReader.readZeroBitCount(BitReader,String)","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict1 [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","155","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma03Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","156","org.jcodec.codecs.h264.decode.SliceReader.readRefIdx(boolean,boolean,MBType,MBType,PartPred,PartPred,PartPred,int,int,int,int,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","157","org.jcodec.codecs.h264.decode.MBlockDecoderInter.decode8x16(MBlock,Picture,Frame[][],PartPred,PartPred)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","158","org.jcodec.common.io.BitWriter.write1Bit(int)","3","org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J []"
"jcodec","159","org.jcodec.codecs.h264.decode.aso.FlatMBlockMapper.leftAvailable(int)","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","160","org.jcodec.codecs.h264.decode.MBlockDecoderInter8x8.decodeSub8x8(MBlock,int,Picture[],int,int,int,int,int,int,boolean,boolean,boolean,boolean,MvList,int,int,int,int,int,Picture,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","161","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveMvsIntra(DeblockerInput,int,int)","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","162","org.jcodec.codecs.h264.H264Encoder.copyCol(byte[],int,int,byte[])","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","163","org.jcodec.common.IntArrayList.size()","3","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.SequenceEncoderTest.testRuns [],org.jcodec.codecs.h264.MacroblockBiDecodingTest.testB8x4CAVLC []"
"jcodec","164","org.jcodec.codecs.h264.decode.SliceReader.readCodedBlockPatternInter(boolean,boolean,int,int,MBType,MBType)","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.H264EncoderTest.encodeDecode []"
"jcodec","165","org.jcodec.codecs.h264.decode.MBlockDecoderInter.predictInter8x16(MBlock,Picture,Picture[][],int,int,boolean,boolean,boolean,boolean,MvList,int,PartPred,PartPred)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","166","org.jcodec.common.model.Picture.getData()","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException []"
"jcodec","167","org.jcodec.codecs.h264.encode.MBDeblocker.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","168","org.jcodec.codecs.common.biari.MDecoder.decodeBinBypass()","3","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC1 [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","169","org.jcodec.codecs.h264.decode.CoeffTransformer.fdct4x4(int[])","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","170","org.jcodec.codecs.h264.io.CAVLC.readLumaDCBlock(BitReader,int[],int,boolean,MBType,boolean,MBType,int[])","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","171","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.saveMvs(DeblockerInput,MvList,int,int)","3","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","172","org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictDCInside(int[][],int,int,int,boolean,boolean,byte[],byte[],byte[])","3","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockShit [],org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCABACStrict3 []"
"jcodec","173","org.jcodec.codecs.h264.decode.Intra4x4PredictionBuilder.predictVertical(int[],boolean,byte[],int,int,int,byte[])","3","org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC3 [],org.jcodec.codecs.h264.MacroblockIntraMixedDecodingTest.testMBlockCAVLC4 [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","174","org.jcodec.codecs.prores.ProresDecoder.readCodeword(BitReader,Codebook)","3","org.jcodec.codecs.prores.ProresEncoderTest.testWholeThing [],org.jcodec.codecs.prores.ProresDecoderTest.testQuarterSize2Frames [],org.jcodec.codecs.prores.ProresDecoderTest.testHalfSize2Frames []"
"jcodec","175","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma02NoRound(byte[],int,int[],int,int,int,int,int,int)","3","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","176","org.jcodec.codecs.h264.encode.MBEncoderP16x16.encodeMacroblock(Picture,int,int,BitWriter,EncodedMB,EncodedMB,EncodedMB,int,int)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","177","org.jcodec.codecs.h264.decode.BlockInterpolator.getLuma10Unsafe(byte[],int,int,byte[],int,int,int,int,int,int)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","178","org.jcodec.common.model.Picture.planeEquals(Picture,int)","3","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
"jcodec","179","org.jcodec.codecs.h264.encode.MBEncoderI16x16.lumaDCPred(int,int,byte[][])","3","org.jcodec.codecs.h264.H264EncoderTest.testRandomImage [],org.jcodec.codecs.h264.H264EncoderTest.canEncodeYuv420J [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","180","org.jcodec.scale.RgbToBgr.transform(Picture,Picture)","3","org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.scale.ResamplerTest.randomLanczosTest [],org.jcodec.scale.ResamplerTest.randomBicubicTest []"
"jcodec","181","org.jcodec.codecs.h264.decode.MBlockDecoderIntra16x16.decode(MBlock,Picture)","3","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio [],org.jcodec.codecs.h264.ScalingListTest.testScalingList []"
"jcodec","182","org.jcodec.codecs.h264.io.write.CAVLCWriter.writeSE(BitWriter,int)","2","org.jcodec.codecs.h264.H264EncoderTest.encodeDecode [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","183","org.jcodec.codecs.h264.decode.BlockInterpolator.getChromaX0(byte[],int,int,byte[],int,int,int,int,int,int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow []"
"jcodec","184","org.jcodec.containers.mkv.util.EbmlUtil.toHexString(byte[])","2","org.jcodec.containers.mkv.BlockOrderingTest.testFixedLacing []"
"jcodec","185","org.jcodec.common.model.Picture.getPlaneHeight(int)","2","org.jcodec.api.SequenceEncoderTest.testRuns [],org.jcodec.scale.ResamplerTest.randomBicubicTest []"
"jcodec","186","org.jcodec.codecs.h264.decode.ChromaPredictionBuilder.predictPlane(int[][],int,boolean,boolean,byte[],byte[],byte[],byte[])","2","org.jcodec.api.Issue180Test.testFrameGrabDoesNotThrowException [],org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","187","org.jcodec.common.model.Picture.createPicture(int,int,byte[][],ColorSpace)","2","org.jcodec.codecs.h264.conformance.ConformanceTest.testNoContainer []"
"jcodec","188","org.jcodec.common.model.Picture.getColor()","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.SequenceEncoderTest.testRuns []"
"jcodec","189","org.jcodec.api.FrameGrab.detectDecoder(SeekableDemuxerTrack)","2","org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","190","org.jcodec.common.logging.Logger.message(LogLevel,String,Object[])","2","org.jcodec.containers.mxf.MXFDemuxerTest.testOneMore [],org.jcodec.containers.mxf.MXFDemuxerTest.testTimecodeWithOffset2 []"
"jcodec","191","org.jcodec.codecs.h264.encode.MotionEstimator.sad(byte[],int,byte[],int,int)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.TranscoderTest.canFilterVideoAndCopyAudio []"
"jcodec","192","org.jcodec.codecs.h264.H264Encoder.writeSPS(ByteBuffer,SeqParameterSet)","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.codecs.h264.H264EncoderTest.testBufferOverflowImage []"
"jcodec","193","org.jcodec.codecs.h264.decode.SliceDecoder.decodeMBlockP(MBlock,Picture,Frame[][])","2","org.jcodec.api.SequenceEncoderTest.testBufferOverflow [],org.jcodec.api.Issue136Test.testFrameGrabDoesNotThrowException []"
"jcodec","194","org.jcodec.codecs.h264.decode.Intra8x8PredictionBuilder.predictHorizontal(int[],boolean,byte[],byte[],int,int,int,byte[])","2","org.jcodec.codecs.h264.MBlock8x8Test.testMBlockCAVLCStrict4 [],org.jcodec.api.FrameGrabTest.testFrameGrab []"
